,NP-chunks
The_Shining_20,"[('vision', 'NN')]"
The_Shining_20,"[('some', 'DT'), ('terror', 'NN')]"
The_Shining_20,"[('eccentric', 'JJ'), ('direction', 'NN')]"
The_Shining_20,"[('the', 'DT'), ('heart', 'NN')]"
The_Shining_20,"[('cold-eyed', 'JJ'), ('view', 'NN')]"
The_Shining_20,"[('the', 'DT'), ('man', 'NN')]"
The_Shining_20,"[('mind', 'NN')]"
The_Shining_20,"[('gone', 'NN')]"
The_Shining_20,"[('the', 'DT'), ('loss', 'NN')]"
The_Shining_20,"[('humanity', 'NN')]"
The_Shining_20,"[('Rating', 'NN')]"
The_Shining_21,"[('The', 'DT'), ('Shining', 'NNP')]"
The_Shining_21,"[('Stanley', 'NNP'), ('Kubrick', 'NNP')]"
The_Shining_21,"[('a', 'DT'), ('horror', 'JJ'), ('movie', 'NN')]"
The_Shining_21,"[('the', 'DT'), ('novel', 'NN')]"
The_Shining_21,"[('Steven', 'NNP'), ('King', 'NNP')]"
The_Shining_21,"[('reviewing', 'NN')]"
The_Shining_21,"[('this', 'DT'), ('film', 'NN')]"
The_Shining_21,"[('this', 'DT'), ('masterpiece', 'NN')]"
The_Shining_21,"[('This', 'DT'), ('movie', 'NN')]"
The_Shining_21,"[('the', 'DT'), ('test', 'NN')]"
The_Shining_21,"[('time', 'NN')]"
The_Shining_21,"[('cinema', 'NN')]"
The_Shining_21,"[('the', 'DT'), ('production', 'NN')]"
The_Shining_21,"[('design', 'NN')]"
The_Shining_21,"[('the', 'DT'), ('movie', 'NN')]"
The_Shining_21,"[('Kubrick', 'NNP')]"
The_Shining_21,"[('The', 'DT'), ('Shining', 'NNP')]"
The_Shining_21,"[('opinion', 'NN')]"
The_Shining_21,"[('the', 'DT'), ('reason', 'NN')]"
The_Shining_21,"[('this', 'DT'), ('movie', 'NN')]"
The_Shining_21,"[('The', 'DT'), ('Overlook', 'NNP'), ('Hotel', 'NNP')]"
The_Shining_21,"[('a', 'DT'), ('character', 'NN')]"
The_Shining_21,"[('The', 'DT'), ('way', 'NN')]"
The_Shining_21,"[('the', 'DT'), ('music', 'NN')]"
The_Shining_21,"[('the', 'DT'), ('feeling', 'NN')]"
The_Shining_21,"[('this', 'DT'), ('setting', 'NN')]"
The_Shining_21,"[('the', 'DT'), ('camera', 'NN')]"
The_Shining_21,"[('nature', 'NN')]"
The_Shining_21,"[('hotel', 'NN')]"
The_Shining_21,"[('the', 'DT'), ('audience', 'NN')]"
The_Shining_21,"[('the', 'DT'), ('world', 'NN')]"
The_Shining_21,"[('the', 'DT'), ('hotel', 'NN')]"
The_Shining_21,"[('Jack', 'NNP'), ('Nicholson', 'NNP')]"
The_Shining_21,"[('performance', 'NN')]"
The_Shining_21,"[('Jack', 'NNP'), ('Torrance', 'NNP')]"
The_Shining_21,"[('beyond', 'JJ'), ('perfect', 'NN')]"
The_Shining_21,"[('the', 'DT'), ('slow', 'JJ'), ('progression', 'NN')]"
The_Shining_21,"[('insanity', 'NN')]"
The_Shining_21,"[('iconic', 'JJ'), ('climaxes', 'NN')]"
The_Shining_21,"[('all', 'DT'), ('time', 'NN')]"
The_Shining_21,"[('wife', 'NN')]"
The_Shining_21,"[('Shelley', 'NNP'), ('Duvall', 'NNP')]"
The_Shining_21,"[('job', 'NN')]"
The_Shining_21,"[('a', 'DT'), ('performance', 'NN')]"
The_Shining_21,"[('The', 'DT'), ('son', 'NN')]"
The_Shining_21,"[('Danny', 'NNP'), ('Torrance', 'NNP')]"
The_Shining_21,"[('favourite', 'NN')]"
The_Shining_21,"[('character', 'NN')]"
The_Shining_21,"[('the', 'DT'), ('movie', 'NN')]"
The_Shining_21,"[('the', 'DT'), ('film', 'NN')]"
The_Shining_21,"[('a', 'DT'), ('fantastic', 'JJ'), ('job', 'NN')]"
The_Shining_21,"[('some', 'DT'), ('absurd', 'NN')]"
The_Shining_21,"[('The', 'DT'), ('Shining', 'NNP')]"
The_Shining_21,"[('a', 'DT'), ('film', 'NN')]"
The_Shining_21,"[('dream', 'NN')]"
The_Shining_21,"[('whilst', 'NN')]"
The_Shining_21,"[('Steven', 'NNP')]"
The_Shining_21,"[('king', 'NN')]"
The_Shining_21,"[('the', 'DT'), ('film', 'NN')]"
The_Shining_21,"[('marvel', 'NN')]"
The_Shining_21,"[('the', 'DT'), ('symmetry', 'NN')]"
The_Shining_21,"[('vibrant', 'JJ'), ('colour', 'NN')]"
The_Shining_21,"[('palette', 'NN')]"
The_Shining_21,"[('perfect', 'NN')]"
The_Shining_21,"[('set', 'NN')]"
The_Shining_21,"[('design', 'NN')]"
The_Shining_21,"[('the', 'DT'), ('Overlook', 'NNP'), ('Hotel', 'NNP')]"
The_Shining_21,"[('any', 'DT'), ('day', 'NN')]"
The_Shining_21,"[('the', 'DT'), ('ballroom', 'NN')]"
The_Shining_21,"[('the', 'DT'), ('iconic', 'JJ'), ('carpet', 'NN')]"
The_Shining_21,"[('use', 'NN')]"
The_Shining_21,"[('bathroom', 'NN')]"
The_Shining_21,"[('a', 'DT'), ('dream', 'NN')]"
The_Shining_21,"[('The', 'DT'), ('Shining', 'NNP')]"
The_Shining_21,"[('this', 'DT'), ('review', 'NN')]"
The_Shining_21,"[('anything', 'NN')]"
The_Shining_21,"[('this', 'DT'), ('film', 'NN')]"
The_Shining_21,"[('enough', 'JJ'), ('praise', 'NN')]"
The_Shining_21,"[('The', 'DT'), ('Shining', 'NNP')]"
The_Shining_21,"[('get', 'NN')]"
The_Shining_21,"[('phone', 'NN')]"
The_Shining_22,"[('The', 'DT'), ('Shining', 'NNP')]"
The_Shining_22,"[('a', 'DT'), ('movie', 'NN')]"
The_Shining_22,"[('DVD', 'NNP')]"
The_Shining_22,"[('collection', 'NN')]"
The_Shining_22,"[('HBOMAX', 'NNP')]"
The_Shining_22,"[('The', 'DT'), ('storyline', 'NN')]"
The_Shining_22,"[('a', 'DT'), ('writer', 'NN')]"
The_Shining_22,"[('a', 'DT'), ('hotel', 'NN')]"
The_Shining_22,"[('Colorado', 'NNP')]"
The_Shining_22,"[('the', 'DT'), ('winter', 'NN')]"
The_Shining_22,"[('His', 'NNP')]"
The_Shining_22,"[('son', 'NN')]"
The_Shining_22,"[('an', 'DT'), ('imaginary', 'JJ'), ('friend', 'NN')]"
The_Shining_22,"[('helps', 'NN')]"
The_Shining_22,"[('the', 'DT'), ('family', 'NN')]"
The_Shining_22,"[('the', 'DT'), ('hotel', 'NN')]"
The_Shining_22,"[('the', 'DT'), ('family', 'NN')]"
The_Shining_22,"[('something', 'NN')]"
The_Shining_22,"[('The', 'DT'), ('hotel', 'NN')]"
The_Shining_22,"[('the', 'DT'), ('family', 'NN')]"
The_Shining_22,"[('the', 'DT'), ('surface', 'NN')]"
The_Shining_22,"[('a', 'DT'), ('snowstorm', 'NN')]"
The_Shining_22,"[('the', 'DT'), ('hotel', 'NN')]"
The_Shining_22,"[('anyone', 'NN')]"
The_Shining_22,"[('the', 'DT'), ('winter', 'NN')]"
The_Shining_22,"[('This', 'DT'), ('movie', 'NN')]"
The_Shining_22,"[('Stanley', 'NNP'), ('Kubrick', 'NNP'), ('A', 'NNP'), ('Clockwork', 'NNP'), ('Orange', 'NNP')]"
The_Shining_22,"[('Jack', 'NNP'), ('Nicholson', 'NNP'), ('Chinatown', 'NNP')]"
The_Shining_22,"[('Shelley', 'NNP'), ('Duvall', 'NNP'), ('Popeye', 'NNP')]"
The_Shining_22,"[('Danny', 'NNP'), ('Lloyd', 'NNP'), ('Doctor', 'NNP'), ('Sleep', 'NNP')]"
The_Shining_22,"[('Scatman', 'NNP'), ('Crothers', 'NNP')]"
The_Shining_22,"[('Flew', 'NNP')]"
The_Shining_22,"[('the', 'DT'), ('Cuckoo', 'NNP')]"
The_Shining_22,"[('Nest', 'NNP')]"
The_Shining_22,"[('Joe', 'NNP'), ('Turkel', 'NNP'), ('Bladerunner', 'NNP')]"
The_Shining_22,"[('The', 'DT'), ('cinematography', 'NN')]"
The_Shining_22,"[('soundtrack', 'NN')]"
The_Shining_22,"[('The', 'DT'), ('ability', 'NN')]"
The_Shining_22,"[('landscape', 'NN')]"
The_Shining_22,"[('the', 'DT'), ('intensity', 'NN')]"
The_Shining_22,"[('the', 'DT'), ('isolation', 'NN')]"
The_Shining_22,"[('background', 'NN')]"
The_Shining_22,"[('music', 'NN')]"
The_Shining_22,"[('magnificent', 'NN')]"
The_Shining_22,"[('The', 'DT'), ('acting', 'NN')]"
The_Shining_22,"[('this', 'DT'), ('world', 'NN')]"
The_Shining_22,"[('Nicholson', 'NNP')]"
The_Shining_22,"[('Duvall', 'NNP')]"
The_Shining_22,"[('Lloyd', 'NNP')]"
The_Shining_22,"[('all', 'DT'), ('time', 'NN')]"
The_Shining_22,"[('Nicholson', 'NNP')]"
The_Shining_22,"[('evolution', 'NN')]"
The_Shining_22,"[('a', 'DT'), ('character', 'NN')]"
The_Shining_22,"[('Kubrick', 'NNP')]"
The_Shining_22,"[('Nicholsons', 'NNP')]"
The_Shining_22,"[('childhood', 'NN')]"
The_Shining_22,"[('Nicholson', 'NNP')]"
The_Shining_22,"[('Danny', 'NNP')]"
The_Shining_22,"[('a', 'DT'), ('time', 'NN')]"
The_Shining_22,"[('the', 'DT'), ('talking', 'NN')]"
The_Shining_22,"[('blood', 'NN')]"
The_Shining_22,"[('elevator', 'NN')]"
The_Shining_22,"[('creepy', 'NN')]"
The_Shining_22,"[('the', 'DT'), ('use', 'NN')]"
The_Shining_22,"[('redrum', 'NN')]"
The_Shining_22,"[('a', 'DT'), ('catch', 'NN')]"
The_Shining_22,"[('phrase', 'NN')]"
The_Shining_22,"[('eternity', 'NN')]"
The_Shining_22,"[('this', 'DT'), ('movie', 'NN')]"
The_Shining_22,"[('a', 'DT'), ('masterpiece', 'NN')]"
The_Shining_22,"[('any', 'DT'), ('movie', 'NN')]"
The_Shining_22,"[('the', 'DT'), ('horror', 'NN')]"
The_Shining_22,"[('genre', 'NN')]"
The_Shining_22,"[('all', 'DT'), ('time', 'NN')]"
The_Shining_22,"[('great', 'JJ'), ('movie', 'NN')]"
The_Shining_22,"[('any', 'DT'), ('genre', 'NN')]"
The_Shining_22,"[('Kubrick', 'NNP')]"
The_Shining_22,"[('this', 'DT'), ('picture', 'NN')]"
The_Shining_22,"[('the', 'DT'), ('audience', 'NN')]"
The_Shining_22,"[('the', 'DT'), ('imagination', 'NN')]"
The_Shining_22,"[('A', 'DT'), ('true', 'JJ'), ('masterpiece', 'NN')]"
The_Shining_22,"[('anyone', 'NN')]"
The_Shining_23,"[('SPOILERS', 'NNP')]"
The_Shining_23,"[('this', 'DT'), ('movie', 'NN')]"
The_Shining_23,"[('the', 'DT'), ('big', 'JJ'), ('screen', 'NN')]"
The_Shining_23,"[('Authorized', 'NNP'), ('Version', 'NNP')]"
The_Shining_23,"[('this', 'DT'), ('movie', 'NN')]"
The_Shining_23,"[('remade', 'NN')]"
The_Shining_23,"[('Stephen', 'NNP'), ('King', 'NNP')]"
The_Shining_23,"[('this', 'DT'), ('version', 'NN')]"
The_Shining_23,"[('The', 'DT'), ('Shining', 'NNP')]"
The_Shining_23,"[('Mr.', 'NNP'), ('King', 'NNP')]"
The_Shining_23,"[('book', 'NN')]"
The_Shining_23,"[('The', 'DT'), ('Shining', 'NNP')]"
The_Shining_23,"[('the', 'DT'), ('book', 'NN')]"
The_Shining_23,"[('a', 'DT'), ('huge', 'JJ'), ('fan', 'NN')]"
The_Shining_23,"[('work', 'NN')]"
The_Shining_23,"[('Stanley', 'NNP'), ('Kubrick', 'NNP')]"
The_Shining_23,"[('retelling', 'NN')]"
The_Shining_23,"[('this', 'DT'), ('story', 'NN')]"
The_Shining_23,"[('SCARY', 'NNP')]"
The_Shining_23,"[('Kubrick', 'NNP')]"
The_Shining_23,"[('the', 'DT'), ('terror', 'NN')]"
The_Shining_23,"[('the', 'DT'), ('psyche', 'NN')]"
The_Shining_23,"[('film', 'NN')]"
The_Shining_23,"[('the', 'DT'), ('direction', 'NN')]"
The_Shining_23,"[('the', 'DT'), ('movie', 'NN')]"
The_Shining_23,"[('AND', 'NNP')]"
The_Shining_23,"[('the', 'DT'), ('writing', 'NN')]"
The_Shining_23,"[('the', 'DT'), ('screenplay', 'NN')]"
The_Shining_23,"[('the', 'DT'), ('title', 'NN')]"
The_Shining_23,"[('Magus', 'NNP')]"
The_Shining_23,"[('question', 'NN')]"
The_Shining_23,"[('Kubrick', 'NNP')]"
The_Shining_23,"[('genius', 'NN')]"
The_Shining_23,"[('magic', 'NN')]"
The_Shining_23,"[('The', 'DT'), ('movie', 'NN')]"
The_Shining_23,"[('world', 'NN')]"
The_Shining_23,"[('a', 'DT'), ('great', 'JJ'), ('director', 'NN')]"
The_Shining_23,"[('Wide', 'NNP'), ('Shut', 'NNP')]"
The_Shining_23,"[('Full', 'NNP'), ('Metal', 'NNP'), ('Jacket', 'NNP')]"
The_Shining_23,"[('Barry', 'NNP'), ('Lyndon', 'NNP')]"
The_Shining_23,"[('A', 'DT'), ('Clockwork', 'NNP'), ('Orange', 'NNP')]"
The_Shining_23,"[('A', 'DT'), ('Space', 'NN')]"
The_Shining_23,"[('Odyssey', 'NNP')]"
The_Shining_23,"[('Spartacus', 'NNP')]"
The_Shining_23,"[('The', 'DT'), ('Torrences', 'NNP'), ('Jack', 'NNP')]"
The_Shining_23,"[('Wendy', 'NNP')]"
The_Shining_23,"[('wife', 'NN')]"
The_Shining_23,"[('Danny', 'NNP')]"
The_Shining_23,"[('son', 'NN')]"
The_Shining_23,"[('the', 'DT'), ('Overlook', 'NNP'), ('Hotel', 'NNP')]"
The_Shining_23,"[('the', 'DT'), ('winter', 'NN')]"
The_Shining_23,"[('Jack', 'NNP')]"
The_Shining_23,"[('the', 'DT'), ('caretaker', 'NN')]"
The_Shining_23,"[('job', 'NN')]"
The_Shining_23,"[('the', 'DT'), ('upkeep', 'NN')]"
The_Shining_23,"[('the', 'DT'), ('hotel', 'NN')]"
The_Shining_23,"[('hard', 'JJ'), ('snow', 'NN')]"
The_Shining_23,"[('spring', 'NN')]"
The_Shining_23,"[('the', 'DT'), ('Overlook', 'NNP')]"
The_Shining_23,"[('the', 'DT'), ('Colorado', 'NNP'), ('Mountains', 'NNP')]"
The_Shining_23,"[('a', 'DT'), ('snow-filled', 'JJ'), ('summer', 'NN')]"
The_Shining_23,"[('getaway', 'NN')]"
The_Shining_23,"[('The', 'DT'), ('Hotel', 'NNP')]"
The_Shining_23,"[('an', 'DT'), ('impressive', 'JJ'), ('piece', 'NN')]"
The_Shining_23,"[('architecture', 'NN')]"
The_Shining_23,"[('staging', 'NN')]"
The_Shining_23,"[('a', 'DT'), ('dark', 'NN')]"
The_Shining_23,"[('the', 'DT'), ('same', 'JJ'), ('time', 'NN')]"
The_Shining_23,"[('welcoming', 'NN')]"
The_Shining_23,"[('atmosphere', 'NN')]"
The_Shining_23,"[('furniture', 'NN')]"
The_Shining_23,"[('all', 'DT'), ('period', 'NN')]"
The_Shining_23,"[('the', 'DT'), ('filmography', 'NN')]"
The_Shining_23,"[('the', 'DT'), ('landscape', 'NN')]"
The_Shining_23,"[('the', 'DT'), ('hotel', 'NN')]"
The_Shining_23,"[('scene', 'NN')]"
The_Shining_23,"[('the', 'DT'), ('approach', 'NN')]"
The_Shining_23,"[('the', 'DT'), ('Overlook', 'NN')]"
The_Shining_23,"[('mind', 'NN')]"
The_Shining_23,"[('the', 'DT'), ('Hotel', 'NNP')]"
The_Shining_23,"[('the', 'DT'), ('rest', 'NN')]"
The_Shining_23,"[('the', 'DT'), ('world', 'NN')]"
The_Shining_23,"[('The', 'DT'), ('introduction', 'NN')]"
The_Shining_23,"[('Wendy', 'NNP')]"
The_Shining_23,"[('Danny', 'NNP')]"
The_Shining_23,"[('a', 'DT'), ('stroke', 'NN')]"
The_Shining_23,"[('genius', 'NN')]"
The_Shining_23,"[('the', 'DT'), ('whole', 'JJ'), ('story', 'NN')]"
The_Shining_23,"[('Danny', 'NNP')]"
The_Shining_23,"[('imaginary', 'JJ'), ('friend', 'NN')]"
The_Shining_23,"[('Tony', 'NNP')]"
The_Shining_23,"[('the', 'DT'), ('story', 'NN')]"
The_Shining_23,"[('Jack', 'NNP')]"
The_Shining_23,"[('alcoholism', 'NN')]"
The_Shining_23,"[('neat', 'JJ'), ('introductory', 'NN')]"
The_Shining_23,"[('scene', 'NN')]"
The_Shining_23,"[('no', 'DT'), ('need', 'NN')]"
The_Shining_23,"[('the', 'DT'), ('past', 'JJ'), ('history', 'NN')]"
The_Shining_23,"[('the', 'DT'), ('movie', 'NN')]"
The_Shining_23,"[('Kubrick', 'NNP')]"
The_Shining_23,"[('the', 'DT'), ('beginning', 'NN')]"
The_Shining_23,"[('Closing', 'NNP'), ('Day', 'NNP')]"
The_Shining_23,"[('the', 'DT'), ('Hotel', 'NNP')]"
The_Shining_23,"[('this', 'DT'), ('time', 'NN')]"
The_Shining_23,"[('family', 'NN')]"
The_Shining_23,"[('tow', 'NN')]"
The_Shining_23,"[('the', 'DT'), ('interaction', 'NN')]"
The_Shining_23,"[('Jack', 'NNP')]"
The_Shining_23,"[('Danny', 'NNP')]"
The_Shining_23,"[('disturbing', 'JJ'), ('exchange', 'NN')]"
The_Shining_23,"[('The', 'DT'), ('initial', 'JJ'), ('tour', 'NN')]"
The_Shining_23,"[('the', 'DT'), ('Overlook', 'NNP')]"
The_Shining_23,"[('staff', 'NN')]"
The_Shining_23,"[('a', 'DT'), ('chance', 'NN')]"
The_Shining_23,"[('the', 'DT'), ('majestic', 'JJ'), ('fire', 'NN')]"
The_Shining_23,"[('the', 'DT'), ('architecture', 'NN')]"
The_Shining_23,"[('a', 'DT'), ('good', 'JJ'), ('job', 'NN')]"
The_Shining_23,"[('Pink', 'NNP')]"
The_Shining_23,"[('gold', 'NN')]"
The_Shining_23,"[('Wendy', 'NNP'), ('Torrence', 'NNP'), ('Even', 'NNP')]"
The_Shining_23,"[('staff', 'NN')]"
The_Shining_23,"[('wing', 'NN')]"
The_Shining_23,"[('The', 'DT'), ('maze', 'NN')]"
The_Shining_23,"[('a', 'DT'), ('magnificent', 'NN')]"
The_Shining_23,"[('touch', 'NN')]"
The_Shining_23,"[('reminiscent', 'NN')]"
The_Shining_23,"[('the', 'DT'), ('Labyrinth', 'NNP')]"
The_Shining_23,"[('the', 'DT'), ('Minotaur', 'NNP')]"
The_Shining_23,"[('Crete', 'NNP')]"
The_Shining_23,"[('Guardian', 'NNP')]"
The_Shining_23,"[('Jack', 'NNP'), ('Nicholson', 'NNP')]"
The_Shining_23,"[('model', 'NN')]"
The_Shining_23,"[('the', 'DT'), ('maze', 'NN')]"
The_Shining_23,"[('the', 'DT'), ('center', 'NN')]"
The_Shining_23,"[('seeing', 'NN')]"
The_Shining_23,"[('Wendy', 'NNP')]"
The_Shining_23,"[('Danny', 'NNP')]"
The_Shining_23,"[('entering', 'NN')]"
The_Shining_23,"[('a', 'DT'), ('magickal', 'JJ'), ('moment', 'NN')]"
The_Shining_23,"[('that', 'DT'), ('house', 'NN')]"
The_Shining_23,"[('something', 'NN')]"
The_Shining_23,"[('an', 'DT'), ('hour', 'NN')]"
The_Shining_23,"[('way', 'NN')]"
The_Shining_23,"[('The', 'DT'), ('Hotel', 'NNP'), ('Manager', 'NNP')]"
The_Shining_23,"[('Dick', 'NNP'), ('Halloran', 'NNP')]"
The_Shining_23,"[('performance', 'NN')]"
The_Shining_23,"[('performance', 'NN')]"
The_Shining_23,"[('the', 'DT'), ('hotel', 'NN')]"
The_Shining_23,"[('the', 'DT'), ('tour', 'NN')]"
The_Shining_23,"[('the', 'DT'), ('kitchen', 'NN')]"
The_Shining_23,"[('Wendy', 'NNP')]"
The_Shining_23,"[('Doc', 'NNP')]"
The_Shining_23,"[('explanation', 'NN')]"
The_Shining_23,"[('the', 'DT'), ('shining', 'NN')]"
The_Shining_23,"[('Danny', 'NNP')]"
The_Shining_23,"[('conversation', 'NN')]"
The_Shining_23,"[('the', 'DT'), ('child', 'NN')]"
The_Shining_23,"[('Tony', 'NNP')]"
The_Shining_23,"[('the', 'DT'), ('Hotel', 'NNP')]"
The_Shining_23,"[('The', 'DT'), ('cut', 'NN')]"
The_Shining_23,"[('pan', 'NN')]"
The_Shining_23,"[('scan', 'NN')]"
The_Shining_23,"[('the', 'DT'), ('hotel', 'NN')]"
The_Shining_23,"[('behind', 'NN')]"
The_Shining_23,"[('the', 'DT'), ('cold', 'NN')]"
The_Shining_23,"[('air', 'NN')]"
The_Shining_23,"[('the', 'DT'), ('warm', 'NN')]"
The_Shining_23,"[('roof', 'NN')]"
The_Shining_23,"[('the', 'DT'), ('snowbound', 'NN')]"
The_Shining_23,"[('hotel', 'NN')]"
The_Shining_23,"[('the', 'DT'), ('atmosphere', 'NN')]"
The_Shining_23,"[('the', 'DT'), ('movie', 'NN')]"
The_Shining_23,"[('half-way-to-hell', 'NN')]"
The_Shining_23,"[('point', 'NN')]"
The_Shining_23,"[('the', 'DT'), ('turning', 'NN')]"
The_Shining_23,"[('point', 'NN')]"
The_Shining_23,"[('the', 'DT'), ('movie', 'NN')]"
The_Shining_23,"[('Shelley', 'NNP'), ('Duvall', 'NNP')]"
The_Shining_23,"[('portrayal', 'NN')]"
The_Shining_23,"[('Wendy', 'NNP'), ('Torrence', 'NNP')]"
The_Shining_23,"[('Oyl', 'NNP')]"
The_Shining_23,"[('marvelous', 'JJ'), ('diversity', 'NN')]"
The_Shining_23,"[('the', 'DT'), ('movie', 'NN')]"
The_Shining_23,"[('the', 'DT'), ('big', 'JJ'), ('screen', 'NN')]"
The_Shining_23,"[('Oyl', 'NNP')]"
The_Shining_23,"[('Popeye', 'NNP')]"
The_Shining_23,"[('back', 'NN')]"
The_Shining_23,"[('the', 'DT'), ('movie', 'NN')]"
The_Shining_23,"[('this', 'DT'), ('Fiend', 'NNP')]"
The_Shining_23,"[('opinion', 'NN')]"
The_Shining_23,"[('performance', 'NN')]"
The_Shining_23,"[('date', 'NN')]"
The_Shining_23,"[('Steve', 'NNP'), ('Martin', 'NNP')]"
The_Shining_23,"[('Roxanne', 'NNP')]"
The_Shining_23,"[('Once', 'NNP'), ('Kubrick', 'NNP')]"
The_Shining_23,"[('information', 'NN')]"
The_Shining_23,"[('the', 'DT'), ('viewer', 'NN')]"
The_Shining_23,"[('need', 'NN')]"
The_Shining_23,"[('possession', 'NN')]"
The_Shining_23,"[('the', 'DT'), ('Torrence', 'NNP')]"
The_Shining_23,"[('past', 'NN')]"
The_Shining_23,"[('Danny', 'NNP')]"
The_Shining_23,"[('broken', 'NN')]"
The_Shining_23,"[('arm', 'NN')]"
The_Shining_23,"[('Tony', 'NNP')]"
The_Shining_23,"[('the', 'DT'), ('history', 'NN')]"
The_Shining_23,"[('the', 'DT'), ('Hotel', 'NNP')]"
The_Shining_23,"[('the', 'DT'), ('fact', 'NN')]"
The_Shining_23,"[('Danny', 'NNP')]"
The_Shining_23,"[('the', 'DT'), ('general', 'JJ'), ('layout', 'NN')]"
The_Shining_23,"[('the', 'DT'), ('Hotel', 'NNP')]"
The_Shining_23,"[('the', 'DT'), ('movie', 'NN')]"
The_Shining_23,"[('the', 'DT'), ('previous', 'JJ'), ('caretaker', 'NN')]"
The_Shining_23,"[('Delbert', 'NNP'), ('Grady', 'NNP')]"
The_Shining_23,"[('the', 'DT'), ('girls', 'NN')]"
The_Shining_23,"[('Danny', 'NNP')]"
The_Shining_23,"[('way', 'NN')]"
The_Shining_23,"[('Tony', 'NNP')]"
The_Shining_23,"[('the', 'DT'), ('apartment', 'NN')]"
The_Shining_23,"[('the', 'DT'), ('family', 'NN')]"
The_Shining_23,"[('the', 'DT'), ('hotel', 'NN')]"
The_Shining_23,"[('Danny', 'NNP')]"
The_Shining_23,"[('the', 'DT'), ('same', 'JJ'), ('time', 'NN')]"
The_Shining_23,"[('Danny', 'NNP')]"
The_Shining_23,"[('a', 'DT'), ('rather', 'NN')]"
The_Shining_23,"[('graphic', 'NN')]"
The_Shining_23,"[('material', 'JJ'), ('way', 'NN')]"
The_Shining_23,"[('Kubrick', 'NNP')]"
The_Shining_23,"[('Tony', 'NNP')]"
The_Shining_23,"[('an', 'DT'), ('attendant', 'JJ'), ('spirit', 'NN')]"
The_Shining_23,"[('a', 'DT'), ('spirit', 'NN')]"
The_Shining_23,"[('guide', 'NN')]"
The_Shining_23,"[('a', 'DT'), ('result', 'NN')]"
The_Shining_23,"[('arm', 'NN')]"
The_Shining_23,"[('body', 'NN')]"
The_Shining_23,"[('own', 'JJ'), ('father', 'NN')]"
The_Shining_23,"[('the', 'DT'), ('little', 'JJ'), ('boy', 'NN')]"
The_Shining_23,"[('mouth', 'NN')]"
The_Shining_23,"[('the', 'DT'), ('end', 'NN')]"
The_Shining_23,"[('Danny', 'NNP')]"
The_Shining_23,"[('finger', 'NN')]"
The_Shining_23,"[('Danny', 'NNP')]"
The_Shining_23,"[('order', 'NN')]"
The_Shining_23,"[('TO', 'NNP'), ('Danny', 'NNP')]"
The_Shining_23,"[('the', 'DT'), ('book', 'NN')]"
The_Shining_23,"[('Tony', 'NNP')]"
The_Shining_23,"[('Stephen', 'NNP'), ('King', 'NNP')]"
The_Shining_23,"[('the', 'DT'), ('projection', 'NN')]"
The_Shining_23,"[('Danny', 'NNP')]"
The_Shining_23,"[('boy', 'NN')]"
The_Shining_23,"[('father', 'NN')]"
The_Shining_23,"[('Kubrick', 'NNP')]"
The_Shining_23,"[('little', 'JJ'), ('twist', 'NN')]"
The_Shining_23,"[('Tony', 'NNP')]"
The_Shining_23,"[('Danny', 'NNP')]"
The_Shining_23,"[('The', 'DT'), ('idea', 'NN')]"
The_Shining_23,"[('Danny', 'NNP')]"
The_Shining_23,"[('older', 'NN')]"
The_Shining_23,"[('self', 'NN')]"
The_Shining_23,"[('younger', 'NN')]"
The_Shining_23,"[('self', 'NN')]"
The_Shining_23,"[('Woman', 'NNP')]"
The_Shining_23,"[('the', 'DT'), ('Shower', 'NNP')]"
The_Shining_23,"[('scene', 'NN')]"
The_Shining_23,"[('done', 'NN')]"
The_Shining_23,"[('Lia', 'NNP'), ('Beldan', 'NNP')]"
The_Shining_23,"[('done', 'NN')]"
The_Shining_23,"[('anything', 'NN')]"
The_Shining_23,"[('woman', 'NN')]"
The_Shining_23,"[('Billie', 'NNP'), ('Gibson', 'NNP')]"
The_Shining_23,"[('a', 'DT'), ('lack', 'NN')]"
The_Shining_23,"[('frightening', 'NN')]"
The_Shining_23,"[('Abhorrent', 'NNP')]"
The_Shining_23,"[('scary', 'NN')]"
The_Shining_23,"[('Nicholson', 'NNP')]"
The_Shining_23,"[('the', 'DT'), ('mirror', 'NN')]"
The_Shining_23,"[('flesh', 'NN')]"
The_Shining_23,"[('beneath', 'NN')]"
The_Shining_23,"[('the', 'DT'), ('look', 'NN')]"
The_Shining_23,"[('sheer', 'NN')]"
The_Shining_23,"[('terror', 'NN')]"
The_Shining_23,"[('face', 'NN')]"
The_Shining_23,"[('REAL', 'NNP')]"
The_Shining_23,"[('Jack', 'NNP')]"
The_Shining_23,"[('trek', 'NN')]"
The_Shining_23,"[('jonesing', 'NN')]"
The_Shining_23,"[('alcoholic', 'NN')]"
The_Shining_23,"[('a', 'DT'), ('certifiable', 'JJ'), ('insane', 'JJ'), ('person', 'NN')]"
The_Shining_23,"[('The', 'DT'), ('degradation', 'NN')]"
The_Shining_23,"[('character', 'NN')]"
The_Shining_23,"[('mental', 'JJ'), ('state', 'NN')]"
The_Shining_23,"[('Kubrick', 'NNP')]"
The_Shining_23,"[('Jack', 'NNP')]"
The_Shining_23,"[('instant', 'JJ'), ('friendship', 'NN')]"
The_Shining_23,"[('Lloyd', 'NNP')]"
